ID,DisplayType,ItemDisplayInfoID,DefaultIconFileDataID,UiOrder
36529,5,165720,1698808,3652900
36530,5,163275,1698808,3653000
36531,5,163264,1698808,3653100
36532,8,166426,1733696,3653200
36533,8,166214,1733696,3653300
36534,8,165722,1733696,3653400
36535,8,166425,1733696,3653500
36536,8,166424,1733696,3653600
36537,8,165887,1733696,3653700
36538,8,163257,1733696,3653800
36539,8,165694,1733696,3653900
36540,8,165695,1733696,3654000
36541,8,164363,1733696,3654100
36542,8,163269,1733696,3654200
36543,8,165100,1733696,3654300
36545,4,164917,1733691,3654500
36546,4,166305,1733691,3654600
36547,4,165184,1733691,3654700
36548,4,164883,1733691,3654800
36549,4,164780,1733691,3654900
36550,4,165265,1733691,3655000
36551,4,164922,1733691,3655100
36552,4,166306,1733691,3655200
36553,4,166307,1733691,3655300
36554,4,166308,1733691,3655400
36555,4,163238,1733691,3655500
36556,4,165777,1733691,3655600
36557,3,173777,1733695,3655700
36558,3,173778,1733695,3655800
36559,3,173779,1733695,3655900
36560,3,173783,1733695,3656000
36561,3,174338,1733695,3656100
36562,3,173784,1733695,3656200
36564,5,165250,1698808,3656400
36565,5,164243,1698808,3656500
36566,5,165745,1698808,3656600
36567,5,163216,1698808,3656700
36568,5,163260,1698808,3656800
36569,5,163838,1698808,3656900
36570,8,165854,1698806,3657000
36571,8,166324,1698806,3657100
36572,8,165747,1698806,3657200
36573,8,163305,1698806,3657300
36574,8,166327,1698806,3657400
36575,8,163947,1698806,3657500
36576,6,164472,1698802,3657600
36577,6,166328,1698802,3657700
36578,6,165746,1698802,3657800
36579,6,163624,1698802,3657900
36580,6,166329,1698802,3658000
36581,6,164573,1698802,3658100
36582,3,144434,135005,3658200
36583,3,173785,1698805,3658300
36584,3,173786,1698805,3658400
36585,3,173787,1698805,3658500
36586,3,173788,1698805,3658600
36587,3,173789,1698805,3658700
36588,3,173790,1698805,3658800
36589,5,163537,1698808,3658900
36590,5,166189,1698808,3659000
36591,5,164732,1698808,3659100
36592,5,163235,1698808,3659200
36593,5,164681,1698808,3659300
36594,5,164760,1698808,3659400
36595,8,166337,1698806,3659500
36596,8,166338,1698806,3659600
36597,8,164734,1698806,3659700
36598,8,166341,1698806,3659800
36599,8,166343,1698806,3659900
36600,8,164762,1698806,3660000
36601,6,166344,1733692,3660100
36602,6,165987,1733692,3660200
36603,6,164733,1733692,3660300
36604,6,166345,1733692,3660400
36605,6,166346,1733692,3660500
36606,6,164761,1733692,3660600
36607,4,166351,1780198,3660700
36609,4,166355,1780198,3660900
36610,4,166356,1780198,3661000
36611,4,166357,1780198,3661100
36612,0,166504,1780204,3661200
36613,0,166503,1780204,3661300
36614,0,166502,1780204,3661400
36615,0,166501,1780204,3661500
36616,1,166500,1780206,3661600
36617,1,166499,1780206,3661700
36618,1,166498,1780206,3661800
36619,1,166497,1780206,3661900
36620,9,166368,1780201,3662000
36621,9,166369,1780201,3662100
36622,9,166371,1780201,3662200
36623,9,166370,1780201,3662300
36624,9,166372,1780201,3662400
36625,9,166373,1780201,3662500
36626,9,166374,1780201,3662600
36627,9,166375,1780201,3662700
36628,6,166376,1780199,3662800
36629,6,166377,1780199,3662900
36630,6,166378,1780199,3663000
36631,6,166379,1780199,3663100
36632,7,166380,1780200,3663200
36633,7,166381,1780200,3663300
36634,7,166382,1780200,3663400
36635,7,166159,1780200,3663500
36636,3,170435,1780202,3663600
36637,3,170436,1780202,3663700
36638,3,167365,1780202,3663800
36639,3,170434,1780202,3663900
36640,8,166387,1780203,3664000
36641,8,166388,1780203,3664100
36642,8,166389,1780203,3664200
36643,8,166390,1780203,3664300
36644,5,166391,1780205,3664400
36645,5,166392,1780205,3664500
36646,5,166393,1780205,3664600
36647,5,166394,1780205,3664700
36648,9,165733,2055323,3664800
36649,9,166397,2055323,3664900
36650,9,166192,2055323,3665000
36651,9,166398,2055323,3665100
36652,9,166399,2055323,3665200
36653,9,166400,2055323,3665300
36654,9,166401,1729479,3665400
36656,9,166403,1729479,3665600
36657,9,166404,1729479,3665700
36658,9,166405,1729479,3665800
36659,9,166406,1729479,3665900
36660,9,166408,1672316,3666000
36661,9,166407,1672316,3666100
36662,9,163127,1672316,3666200
36663,9,166409,1698804,3666300
36664,9,166410,1698804,3666400
36665,9,166411,1698804,3666500
36666,9,166412,1733694,3666600
36667,9,166413,1733694,3666700
36668,9,166414,1733694,3666800
36669,9,166415,1726328,3666900
36670,9,166416,1726328,3667000
36671,9,166417,1726328,3667100
36672,9,165913,1727718,3667200
36673,9,166418,1727718,3667300
36674,9,165882,1727718,3667400
36675,3,173763,1698805,3667500
36677,11,166488,1788661,3667700
36678,11,166487,1788661,3667800
36679,11,166489,1788661,3667900
36680,11,166490,1788661,3668000
36682,11,166531,1729787,3668200
36683,11,166532,1729787,3668300
36684,11,166533,1729787,3668400
36685,11,166534,1729787,3668500
36686,11,166535,1729784,3668600
36687,11,166536,1729784,3668700
36688,11,166537,1729784,3668800
36689,11,166538,1729784,3668900
36690,11,166539,1777772,3669000
36691,11,166540,1777772,3669100
36692,11,166541,1777772,3669200
36693,12,169275,1777844,3669300
36694,12,169276,1777844,3669400
36695,12,169277,1777844,3669500
36696,11,166545,1782601,3669600
36697,11,166546,1782601,3669700
36698,11,166547,1782601,3669800
36699,12,166548,1729785,3669900
36700,12,166549,1729785,3670000
36701,12,166550,1729785,3670100
36702,12,166551,1729785,3670200
36703,13,166556,1696791,3670300
36704,13,166557,1696791,3670400
36705,13,166558,1696791,3670500
36706,13,166559,1995762,3670600
36707,13,166560,1995762,3670700
36708,13,166561,1995762,3670800
36709,15,180159,1780019,3670900
36710,15,180160,1780019,3671000
36711,15,180161,1780019,3671100
36712,11,166565,1729267,3671200
36713,11,166566,1729267,3671300
36714,11,166567,1729267,3671400
36715,11,166568,1729267,3671500
36716,11,166569,1729268,3671600
36717,11,166570,1729268,3671700
36718,11,166571,1729268,3671800
36719,11,166572,1729268,3671900
36721,11,166574,1699005,3672100
36722,11,166575,1699005,3672200
36723,11,166576,1779300,3672300
36724,11,166577,1779300,3672400
36725,11,166579,1779300,3672500
36726,11,166580,1779300,3672600
36728,12,166585,1729786,3672800
36729,12,166586,1729786,3672900
36730,12,169278,1778299,3673000
36731,12,169279,1778299,3673100
36732,12,169280,1778299,3673200
36733,11,168845,1787876,3673300
36734,11,168844,1787876,3673400
36735,11,168843,1787876,3673500
36736,11,166597,1723819,3673600
36737,11,166598,1723819,3673700
36738,11,166599,1723819,3673800
36739,13,166606,1723818,3673900
36740,13,166607,1723818,3674000
36741,13,166608,1723818,3674100
36742,11,166611,1797637,3674200
36743,11,166612,1797637,3674300
36744,11,166613,1797637,3674400
36745,4,167947,1706370,3674500
36749,7,166618,132950,3674900
36754,3,167978,1706379,3675400
36756,0,166948,1706385,3675600
36757,0,166949,1706385,3675700
36758,0,166950,1706385,3675800
36760,1,167959,1706391,3676000
36761,1,167956,1706391,3676100
36762,1,167954,1706391,3676200
36763,4,167953,1706372,3676300
36764,4,167952,1706372,3676400
36765,4,167951,1706372,3676500
36767,6,166615,1706373,3676700
36768,6,166616,1706373,3676800
36769,6,166617,1706375,3676900
36770,7,166619,1706378,3677000
36771,7,166620,1706376,3677100
36772,7,166621,1706378,3677200
36774,3,167981,1706381,3677400
36775,3,167979,1706381,3677500
36776,3,167980,1706381,3677600
36777,8,167940,1706384,3677700
36778,8,167941,1706384,3677800
36779,8,167939,1706384,3677900
36780,0,166646,1706387,3678000
36781,0,166647,1706387,3678100
36782,0,166648,1706387,3678200
36783,5,166649,1706388,3678300
36784,5,166650,1706390,3678400
36785,5,166651,1706388,3678500
36786,1,166652,1706393,3678600
36787,1,166653,1706393,3678700
36788,1,166654,1706393,3678800
36789,9,167092,1706395,3678900
36790,4,166793,1781041,3679000
36791,6,166796,1781043,3679100
36792,3,168007,1781047,3679200
36793,7,166660,1781045,3679300
36794,9,166661,1814542,3679400
36795,9,166662,1814541,3679500
36797,8,166803,1781049,3679700
36798,0,166669,1781051,3679800
36799,5,166813,1781053,3679900
36800,1,166816,1781055,3680000
36801,0,166671,1706386,3680100
36802,0,166672,1706386,3680200
36803,0,166673,1706386,3680300
36804,1,166675,1706392,3680400
36805,1,166676,1706392,3680500
36806,1,166677,1706392,3680600
36807,0,166828,1781050,3680700
36808,1,166686,1728449,3680800
36809,1,167974,1781054,3680900
36810,4,166731,1805917,3681000
36811,6,166732,1805918,3681100
36812,7,166733,1805919,3681200
36813,9,166734,1805916,3681300
36814,3,167996,1805920,3681400
36815,8,166736,1805921,3681500
36816,0,166740,1805922,3681600
36817,5,167930,1805923,3681700
36818,1,166739,1805924,3681800
36819,4,166792,1781041,3681900
36820,6,166795,1781043,3682000
36821,3,168006,1781047,3682100
36822,9,166799,1814542,3682200
36823,9,166749,1814541,3682300
36825,8,166802,1781049,3682500
36826,0,166752,1781051,3682600
36827,5,166812,1781053,3682700
36828,7,166754,1781045,3682800
36829,13,166755,1799883,3682900
36830,13,166756,1799883,3683000
36831,13,166757,1799883,3683100
36833,3,161288,1533501,3683300
36834,3,150786,133678,3683400
36835,4,166794,1781041,3683500
36836,6,166797,1781043,3683600
36837,3,168005,1781047,3683700
36838,9,166748,1814542,3683800
36839,9,166800,1814541,3683900
36841,8,166804,1781049,3684100
36842,7,166807,1781045,3684200
36843,0,166811,1781051,3684300
36844,5,166814,1781053,3684400
36845,1,166817,1781055,3684500
36846,1,166818,1781055,3684600
36847,4,166824,1728442,3684700
36848,6,166670,1728443,3684800
36849,3,168004,1728445,3684900
36850,0,166827,1728447,3685000
36851,4,166837,1805917,3685100
36852,4,166838,1805917,3685200
36853,6,166839,1805918,3685300
36854,6,166840,1805918,3685400
36855,7,166841,1805919,3685500
36856,7,166842,1805919,3685600
36857,3,167998,1805920,3685700
36858,3,167997,1805920,3685800
36859,8,166845,1805921,3685900
36860,8,166846,1805921,3686000
36861,0,166847,1805922,3686100
36862,0,166848,1805922,3686200
36863,5,167931,1805923,3686300
36864,5,167932,1805923,3686400
36865,1,166851,1805924,3686500
36866,1,166852,1805924,3686600
36867,9,166853,1805916,3686700
36868,9,166854,1805916,3686800
36870,9,166860,1805916,3687000
36871,9,166861,1805916,3687100
36872,9,166862,1805916,3687200
36874,9,166865,1805916,3687400
36875,9,166866,1805916,3687500
36876,9,166867,1805916,3687600
36878,4,167950,1706371,3687800
36879,4,166877,1805925,3687900
36880,4,166880,1805933,3688000
36881,4,166881,1805933,3688100
36882,4,166882,1805933,3688200
36883,6,166883,1805934,3688300
36884,6,166884,1805934,3688400
36885,6,166885,1805934,3688500
36886,3,167999,1805936,3688600
36887,3,168001,1805936,3688700
36888,3,168000,1805936,3688800
36889,0,166889,1805938,3688900
36890,0,166890,1805938,3689000
36891,0,166891,1805938,3689100
36892,5,167933,1805939,3689200
36893,5,167934,1805939,3689300
36894,5,167935,1805939,3689400
36895,1,166895,1805940,3689500
36896,1,166897,1805940,3689600
36897,1,166898,1805940,3689700
36898,4,166899,1805925,3689800
36899,4,166900,1805925,3689900
36900,0,166901,1805930,3690000
36901,0,166902,1805930,3690100
36902,0,166903,1805930,3690200
36903,1,166904,1805932,3690300
36904,1,166905,1805932,3690400
36905,1,166906,1805932,3690500
36906,15,180162,1808845,3690600
36907,15,180163,1808845,3690700
36908,15,180164,1808845,3690800
36909,0,166941,1781050,3690900
36910,0,166942,1781050,3691000
36911,0,166943,1728447,3691100
36912,0,166944,1728447,3691200
36913,11,167011,1821503,3691300
36914,11,167012,1821503,3691400
36915,11,167013,1821503,3691500
36916,11,167014,1821503,3691600
36917,4,167016,2001428,3691700
36918,4,167017,2001428,3691800
36919,4,167018,2001428,3691900
36920,4,167019,2001428,3692000
36921,6,167020,2001429,3692100
36922,6,167021,2001429,3692200
36923,6,167022,2001429,3692300
36924,6,167023,2001429,3692400
36925,7,167024,2001432,3692500
36926,7,167025,2001432,3692600
36927,7,167026,2001432,3692700
36928,7,167027,2001432,3692800
36929,3,168065,2001435,3692900
36930,3,168066,2001435,3693000
36931,3,168067,2001435,3693100
36932,3,168068,2001435,3693200
36933,0,167035,2019432,3693300
36934,8,167036,2019431,3693400
36935,8,167039,2019431,3693500
36936,8,167041,2019431,3693600
36937,8,167042,2019431,3693700
36938,0,167043,2019432,3693800
36939,0,167044,2019432,3693900
36940,0,167045,2019432,3694000
36941,5,167046,2019433,3694100
36942,5,167047,2019433,3694200
36943,5,167048,2019433,3694300
36944,5,167049,2019433,3694400
36945,1,167054,2001440,3694500
36946,1,167055,2001440,3694600
36947,1,167058,2001440,3694700
36948,1,167060,2001440,3694800
36949,12,167077,1825265,3694900
36950,12,167078,1825265,3695000
36951,12,167079,1825265,3695100
36952,1,167080,1781054,3695200
36953,1,167081,1781054,3695300
36956,9,167093,1706395,3695600
36957,9,167094,1706395,3695700
36958,9,167085,1706394,3695800
36959,9,167095,1706396,3695900
36960,9,167096,1706396,3696000
36961,10,167125,613074,3696100
36963,12,170020,1968573,3696300
36979,12,167377,135131,3697900
36989,10,167488,1846327,3698900
36990,10,167490,1847784,3699000
36991,2,159297,135030,3699100
36992,11,167530,1023428,3699200
36993,11,167535,1658495,3699300
36994,11,167536,1661206,3699400
36995,10,167542,1845588,3699500
36996,10,167543,1845589,3699600
36997,5,149138,134588,3699700
36998,6,149139,132573,3699800
36999,5,167549,877777,3699900
37000,6,167553,132554,3700000
37001,1,167555,457979,3700100
37002,3,45377,132743,3700200
37003,5,44619,134678,3700300
37004,6,45378,132546,3700400
37005,4,46481,132492,3700500
37006,8,139560,132950,3700600
37007,0,167874,133132,3700700
37008,3,167559,132660,3700800
37009,11,167597,1843184,3700900
37010,11,167598,1843184,3701000
37011,11,167599,1843184,3701100
37012,11,175834,1827779,3701200
37013,11,175836,1827779,3701300
37014,11,175835,1827779,3701400
37023,3,167665,132667,3702300
37030,11,167682,133040,3703000
37033,10,167700,1042727,3703300
37040,11,167762,135424,3704000
37041,11,167763,133048,3704100
37046,11,167768,135127,3704600
37049,11,167772,135640,3704900
37050,11,167773,133483,3705000
37051,11,167774,135150,3705100
37052,11,167775,133057,3705200
37053,11,167781,1060568,3705300
37055,11,167782,135424,3705500
37056,11,167785,135341,3705600
37057,11,167787,133728,3705700
37058,11,167788,133729,3705800
37059,11,167796,132398,3705900
37060,11,167798,135130,3706000
37061,11,167801,135276,3706100
37062,11,167803,135129,3706200
37063,11,167809,135130,3706300
37064,11,167811,132408,3706400
37066,11,167815,135661,3706600
37069,4,167945,1706370,3706900
37070,3,167976,1706379,3707000
37071,8,167942,1706382,3707100
37074,8,167943,1706382,3707400
37075,4,167957,1706370,3707500
37076,3,167977,1706379,3707600
37077,8,167944,1706382,3707700
37080,4,167948,1706371,3708000
37081,4,167949,1706371,3708100
37082,8,166665,1728446,3708200
37083,4,167963,1728442,3708300
37085,6,167964,1728443,3708500
37086,3,168002,1728445,3708600
37087,8,167965,1728446,3708700
37088,1,167966,1728449,3708800
37089,4,167967,1728442,3708900
37090,6,167968,1728443,3709000
37091,3,168003,1728445,3709100
37092,8,166751,1728446,3709200
37093,1,167969,1728449,3709300
37094,5,166667,1728448,3709400
37095,5,167973,1728448,3709500
37096,5,166753,1728448,3709600
37097,4,167993,1781040,3709700
37098,4,167994,1781040,3709800
37099,4,167995,1781040,3709900
37100,12,168069,461149,3710000
37101,11,168071,1859406,3710100
37102,11,168072,1859406,3710200
37103,11,168073,1859406,3710300
37110,11,139848,1064261,3711000
37111,11,168198,1888317,3711100
37112,13,168201,1875403,3711200
37113,13,168202,1875403,3711300
37114,13,168203,1875403,3711400
37115,12,174987,1875404,3711500
37116,12,174985,1875404,3711600
37117,12,174986,1875404,3711700
37118,11,168207,1848077,3711800
37119,11,168208,1848077,3711900
37120,11,168209,1848077,3712000
37121,11,168210,1848077,3712100
37122,11,168211,1851773,3712200
37123,11,168212,1851773,3712300
37124,11,168213,1851773,3712400
37125,11,168214,1851773,3712500
37127,11,168216,1851453,3712700
37128,11,168217,1851453,3712800
37129,11,168218,1851453,3712900
37130,11,168219,1881363,3713000
37131,11,168220,1881363,3713100
37132,11,168221,1881363,3713200
37133,11,168222,1881363,3713300
37134,11,168223,1881362,3713400
37135,11,168224,1881362,3713500
37136,11,168225,1881362,3713600
37137,11,168226,1881362,3713700
37138,13,168227,1778307,3713800
37139,13,168228,1778307,3713900
37140,13,168229,1778307,3714000
37141,13,168230,1778307,3714100
37145,4,168256,1875078,3714500
37146,6,168257,1875079,3714600
37147,7,168258,1875080,3714700
37148,3,171010,1875081,3714800
37149,8,168263,1875082,3714900
37150,0,182409,1875083,3715000
37151,5,168268,1875084,3715100
37152,1,168179,1875085,3715200
37153,4,168269,1875078,3715300
37154,6,168271,1875079,3715400
37155,7,168274,1875080,3715500
37156,3,171009,1875081,3715600
37157,8,168278,1875082,3715700
37158,0,182408,1875083,3715800
37159,5,168280,1875084,3715900
37161,1,168281,1875085,3716100
37162,4,168156,1875078,3716200
37163,7,168159,1875080,3716300
37164,6,168158,1875079,3716400
37165,3,171012,1875081,3716500
37166,8,168160,1875082,3716600
37167,0,182407,1875083,3716700
37168,5,168284,1875084,3716800
37169,1,168285,1875085,3716900
37170,4,168287,1875078,3717000
37171,7,168288,1875080,3717100
37172,6,168289,1875079,3717200
37173,3,171011,1875081,3717300
37174,8,168293,1875082,3717400
37175,0,182410,1875083,3717500
37177,5,168192,1875084,3717700
37178,1,168295,1875085,3717800
37180,12,172632,1998639,3718000
37181,12,171909,1998639,3718100
37182,10,168386,135028,3718200
37183,6,168387,135028,3718300
37198,4,168468,1866965,3719800
37199,6,168460,1866966,3719900
37200,7,168469,1866967,3720000
37201,9,168470,1866968,3720100
37202,3,168461,1866969,3720200
37204,8,168463,1866970,3720400
37205,5,168465,1866972,3720500
37206,1,168474,1866974,3720600
37207,8,0,133808,3720700
37208,4,168476,1866965,3720800
37209,6,168477,1866966,3720900
37211,9,168480,1866968,3721100
37212,8,168481,1866970,3721200
37213,5,168467,1866972,3721300
37214,3,168482,1866969,3721400
37215,1,168483,1866974,3721500
37216,7,168484,1866967,3721600
37217,4,168485,1866965,3721700
37218,6,168486,1866966,3721800
37220,9,168488,1866968,3722000
37221,8,170395,1866970,3722100
37222,5,168490,1866972,3722200
37223,3,168491,1866969,3722300
37224,1,168492,1866974,3722400
37225,7,168493,1866967,3722500
37226,4,168459,1866955,3722600
37227,9,168462,1866958,3722700
37230,1,168466,1866964,3723000
37231,4,168529,1866955,3723100
37233,9,168513,1866958,3723300
37235,1,168515,1866964,3723500
37236,4,168517,1866955,3723600
37238,9,168521,1866958,3723800
37240,0,182292,1866971,3724000
37241,1,168530,1866964,3724100
37242,4,169859,1866975,3724200
37245,8,168535,1866980,3724500
37246,4,168536,1889971,3724600
37247,6,168538,1889973,3724700
37248,7,168539,1889974,3724800
37249,9,170341,1889999,3724900
37250,3,168541,1889975,3725000
37251,3,168542,1889979,3725100
37252,8,168543,1889976,3725200
37253,0,168544,1889977,3725300
37254,5,168545,1889978,3725400
37255,1,168546,1889980,3725500
37256,7,168547,1889974,3725600
37257,4,168548,1889971,3725700
37258,6,168549,1889973,3725800
37259,3,168550,1889975,3725900
37260,9,170339,1889999,3726000
37261,8,168552,1889976,3726100
37262,0,182406,1889977,3726200
37263,5,168554,1889978,3726300
37264,3,168555,1889979,3726400
37265,1,168556,1889980,3726500
37266,4,168557,1889971,3726600
37267,6,168558,1889973,3726700
37268,3,168559,1889975,3726800
37269,9,170338,1889999,3726900
37270,8,168561,1889976,3727000
37271,0,168562,1889977,3727100
37272,5,168563,1889978,3727200
37273,3,168564,1889979,3727300
37274,1,168565,1889980,3727400
37275,7,168566,1889974,3727500
37276,4,168576,1889981,3727600
37277,0,178138,1889986,3727700
37278,1,168578,1889989,3727800
37279,4,168579,1889981,3727900
37280,0,178139,1889986,3728000
37281,1,168581,1889989,3728100
37282,4,168582,1889981,3728200
37283,0,178140,1889986,3728300
37284,1,168584,1889989,3728400
37285,4,168585,1889990,3728500
37286,6,168627,1889991,3728600
37287,3,168587,1889997,3728700
37288,3,168588,1889993,3728800
37289,8,168589,1889994,3728900
37290,0,178145,1889995,3729000
37291,1,168591,1889998,3729100
37292,4,168592,1889990,3729200
37293,6,168628,1889991,3729300
37294,3,168594,1889993,3729400
37295,8,168595,1889994,3729500
37296,0,178146,1889995,3729600
37297,3,168597,1889997,3729700
37298,1,168598,1889998,3729800
37299,4,168599,1889990,3729900
37300,6,168629,1889991,3730000
37301,3,168601,1889993,3730100
37302,8,168602,1889994,3730200
37303,0,178147,1889995,3730300
37304,3,168604,1889997,3730400
37305,1,169316,1889998,3730500
37306,1,168606,1866984,3730600
37307,4,169860,1866975,3730700
37309,8,168609,1866980,3730900
37311,1,168611,1889998,3731100
37312,4,169861,1866975,3731200
37314,8,168614,1866980,3731400
37316,1,168616,1889998,3731600
37317,0,171543,1866981,3731700
37320,4,168631,1892753,3732000
37321,6,168632,1892754,3732100
37322,7,168633,1892755,3732200
37323,3,168641,1892756,3732300
37324,8,168635,1892757,3732400
37325,0,178119,1892758,3732500
37326,11,168637,1658495,3732600
37327,5,168638,1892759,3732700
37328,11,168639,1658495,3732800
37329,1,168640,1892760,3732900
37330,7,168642,1892755,3733000
37331,4,168643,1892753,3733100
37332,6,168644,1892754,3733200
37333,3,168645,1892756,3733300
37334,8,168646,1892757,3733400
37335,0,178118,1892758,3733500
37336,5,168648,1892759,3733600
37337,1,168649,1892760,3733700
37338,4,168650,1892753,3733800
37339,6,168651,1892754,3733900
37340,3,168652,1892756,3734000
37341,8,168653,1892757,3734100
37342,0,178117,1892758,3734200
37343,5,168655,1892759,3734300
37344,1,168656,1892760,3734400
37345,7,168657,1892755,3734500
37346,4,168658,1892753,3734600
37347,6,168659,1892754,3734700
37348,3,168660,1892756,3734800
37349,8,168661,1892757,3734900
37350,0,178116,1892758,3735000
37351,5,168663,1892759,3735100
37353,1,168664,1892760,3735300
37354,7,168665,1892755,3735400
37355,11,171008,1892681,3735500
37356,0,171545,1866971,3735600
37357,0,171544,1866971,3735700
37358,0,182715,1866961,3735800
37359,0,182714,1866961,3735900
37360,0,182713,1866961,3736000
37362,0,171542,1866981,3736200
37363,0,171541,1866981,3736300
37364,11,168686,1892905,3736400
37365,11,168687,1892905,3736500
37366,11,168688,1892905,3736600
37367,11,168744,133038,3736700
37368,11,168745,1020378,3736800
37369,12,168746,1905989,3736900
37370,12,168747,1905989,3737000
37371,12,168750,1905989,3737100
37372,4,171254,1911952,3737200
37373,6,168772,1911970,3737300
37374,7,168774,1911971,3737400
37375,3,168777,1911972,3737500
37376,8,168784,1911974,3737600
37377,3,168859,1911976,3737700
37378,0,168782,1911955,3737800
37379,5,168868,1911975,3737900
37380,1,168785,1911979,3738000
37381,11,168789,135323,3738100
37383,11,170444,1661331,3738300
37384,4,170476,1911952,3738400
37385,6,168901,1911970,3738500
37386,3,168854,1911972,3738600
37387,8,168855,1911974,3738700
37388,0,168856,1911955,3738800
37389,5,168857,1911975,3738900
37390,3,168858,1911976,3739000
37391,1,168860,1911979,3739100
37392,7,168863,1911971,3739200
37393,4,171255,1911952,3739300
37394,5,168783,1911975,3739400
37395,6,168869,1911970,3739500
37396,3,168870,1911972,3739600
37397,8,168871,1911974,3739700
37398,0,168872,1911955,3739800
37399,3,168873,1911976,3739900
37400,1,168874,1911979,3740000
37401,7,168875,1911971,3740100
37402,4,171257,1911951,3740200
37403,0,168877,1911954,3740300
37404,1,168878,1911978,3740400
37405,4,170479,1911951,3740500
37406,0,169317,1911954,3740600
37407,1,168881,1911978,3740700
37408,4,171256,1911951,3740800
37409,0,168883,1911954,3740900
37410,1,168884,1911978,3741000
37411,4,171259,1911950,3741100
37412,0,168886,1911953,3741200
37413,6,168887,1911956,3741300
37414,8,168778,1911960,3741400
37415,1,168894,1911977,3741500
37416,4,168890,1911950,3741600
37417,6,168891,1911956,3741700
37418,8,168892,1911960,3741800
37419,0,168893,1911953,3741900
37420,1,168888,1911977,3742000
37421,4,171258,1911950,3742100
37422,6,168896,1911956,3742200
37423,8,168897,1911960,3742300
37424,0,168898,1911953,3742400
37425,1,168899,1911977,3742500
37426,11,168921,1915642,3742600
37427,11,168922,1915642,3742700
37428,11,168923,1915642,3742800
37429,11,168924,1915642,3742900
37430,15,180165,1924157,3743000
37431,15,180166,1924157,3743100
37432,15,180167,1924157,3743200
37433,11,168928,1926371,3743300
37434,11,168929,1926371,3743400
37435,11,168930,1926371,3743500
37436,11,168935,134958,3743600
37437,0,178287,1676424,3743700
37438,0,178288,1676424,3743800
37439,11,169331,1936140,3743900
37440,11,169332,1936140,3744000
37441,11,169333,1936140,3744100
37442,11,169334,1936140,3744200
37443,12,170417,1934251,3744300
37444,12,170418,1934251,3744400
37445,12,170419,1934251,3744500
37446,12,170420,1934251,3744600
37447,11,169339,1934753,3744700
37448,11,169340,1934753,3744800
37449,11,169341,1934753,3744900
37450,11,169342,1934753,3745000
37451,11,177522,132795,3745100
37452,11,0,135612,3745200
37453,11,169407,1059120,3745300
37457,11,169434,986486,3745700
37458,11,169600,1887733,3745800
37459,11,169601,1887733,3745900
37460,11,169602,1887733,3746000
37461,4,169603,1941307,3746100
37462,6,169604,1941308,3746200
37463,7,169605,1941309,3746300
37464,3,172564,1941310,3746400
37465,8,172568,1941311,3746500
37466,0,182504,1941312,3746600
37467,5,169609,1941313,3746700
37468,1,169610,1941314,3746800
37469,4,169611,1941307,3746900
37470,9,169615,1911959,3747000
37471,9,169616,1911959,3747100
37472,9,169617,1911959,3747200
37473,9,169431,1911959,3747300
37474,9,169432,1911959,3747400
37475,9,169433,1911959,3747500
37476,6,169618,1941308,3747600
37477,3,172563,1941310,3747700
37478,8,172567,1941311,3747800
37479,0,182505,1941312,3747900
37480,5,169622,1941313,3748000
37481,1,169623,1941314,3748100
37482,7,169624,1941309,3748200
37483,6,169625,1941308,3748300
37484,3,172562,1941310,3748400
37485,8,172566,1941311,3748500
37486,0,182506,1941312,3748600
37487,5,169629,1941313,3748700
37488,1,169630,1941314,3748800
37489,4,169631,1941307,3748900
37490,7,169632,1941309,3749000
37491,6,169633,1941308,3749100
37492,3,172561,1941310,3749200
37493,8,172565,1941311,3749300
37494,0,182507,1941312,3749400
37495,5,169637,1941313,3749500
37496,1,169638,1941314,3749600
37497,4,169639,1941307,3749700
37498,7,169640,1941309,3749800
37499,11,169673,133041,3749900
37500,11,169682,1661205,3750000
37502,4,169699,1959495,3750200
37503,6,169700,1959496,3750300
37504,7,169701,1959497,3750400
37505,9,169702,1959498,3750500
37506,3,169703,1959499,3750600
37507,8,169704,1959500,3750700
37508,15,180168,1963166,3750800
37509,15,180169,1963166,3750900
37510,15,180170,1963166,3751000
37511,15,180171,1963166,3751100
37512,0,169709,1959501,3751200
37513,5,169710,1959502,3751300
37514,1,169711,1959503,3751400
37515,6,169713,1959496,3751500
37516,3,169714,1959499,3751600
37517,9,169715,1959498,3751700
37518,8,169716,1959500,3751800
37519,0,169717,1959501,3751900
37520,5,169718,1959502,3752000
37521,1,169719,1959503,3752100
37522,4,169720,1959495,3752200
37523,7,169721,1959497,3752300
37524,6,169722,1959496,3752400
37525,3,169723,1959499,3752500
37526,9,169724,1959498,3752600
37527,8,169725,1959500,3752700
37528,0,169726,1959501,3752800
37529,5,169727,1959502,3752900
37530,1,169728,1959503,3753000
37531,4,169729,1959495,3753100
37532,7,169730,1959497,3753200
37533,6,169731,1959496,3753300
37534,3,169732,1959499,3753400
37535,9,169733,1959498,3753500
37536,8,169734,1959500,3753600
37537,0,169735,1959501,3753700
37538,5,169736,1959502,3753800
37539,1,169737,1959503,3753900
37540,4,169738,1959495,3754000
37541,7,169739,1959497,3754100
37542,12,169743,1928595,3754200
37543,9,164505,1672316,3754300
37544,9,164095,1672316,3754400
