ID,RaceID,ClassID,SexID,OutfitID,ItemID[0],ItemID[1],ItemID[2],ItemID[3],ItemID[4],ItemID[5],ItemID[6],ItemID[7],ItemID[8],ItemID[9],ItemID[10],ItemID[11],ItemID[12],ItemID[13],ItemID[14],ItemID[15],ItemID[16],ItemID[17],ItemID[18],ItemID[19],ItemID[20],ItemID[21],ItemID[22],ItemID[23],DisplayItemID[0],DisplayItemID[1],DisplayItemID[2],DisplayItemID[3],DisplayItemID[4],DisplayItemID[5],DisplayItemID[6],DisplayItemID[7],DisplayItemID[8],DisplayItemID[9],DisplayItemID[10],DisplayItemID[11],DisplayItemID[12],DisplayItemID[13],DisplayItemID[14],DisplayItemID[15],DisplayItemID[16],DisplayItemID[17],DisplayItemID[18],DisplayItemID[19],DisplayItemID[20],DisplayItemID[21],DisplayItemID[22],DisplayItemID[23],InventoryType[0],InventoryType[1],InventoryType[2],InventoryType[3],InventoryType[4],InventoryType[5],InventoryType[6],InventoryType[7],InventoryType[8],InventoryType[9],InventoryType[10],InventoryType[11],InventoryType[12],InventoryType[13],InventoryType[14],InventoryType[15],InventoryType[16],InventoryType[17],InventoryType[18],InventoryType[19],InventoryType[20],InventoryType[21],InventoryType[22],InventoryType[23],PetDisplayID,PetFamilyID
397,22,4,1,0,49572,49567,49575,0,37,50055,49574,6948,49573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65849,62558,65847,-1,8483,2704,65850,-1,69175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,8,-1,21,22,5,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
394,22,5,0,0,49403,49404,0,49406,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62557,62559,-1,62568,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,8,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
395,22,5,1,0,49403,49404,0,49406,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62557,62559,-1,62568,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,8,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
386,22,6,0,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
387,22,6,1,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
392,22,8,0,0,49399,49400,49401,0,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62549,62561,62448,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,8,-1,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
393,22,8,1,0,49399,49400,49401,0,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62549,62561,62448,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,8,-1,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
398,22,9,0,0,49407,49408,49409,0,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68132,62565,62566,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,20,7,-1,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
399,22,9,1,0,49407,49408,49409,0,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68132,62565,62566,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,20,7,-1,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
434,22,10,0,0,72040,72019,72020,72021,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,105341,105342,105173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,5,7,8,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
435,22,10,1,0,72040,72019,72020,72021,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,105341,105342,105173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,5,7,8,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
388,22,11,0,0,35,49563,49564,0,0,49565,6948,49566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,65854,65851,-1,-1,65852,-1,65853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,5,8,-1,-1,10,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
389,22,11,1,0,35,49563,49564,0,0,49565,6948,49566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,65854,65851,-1,-1,65852,-1,65853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,5,8,-1,-1,10,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
458,24,1,0,0,77509,72019,72020,0,73210,77273,77526,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,-1,104778,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,-1,17,0,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
459,24,1,1,0,77509,72019,72020,0,73210,77273,77526,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,-1,104778,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,-1,17,0,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
448,24,3,0,0,77509,72019,72020,0,73211,77272,77526,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,-1,104426,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,-1,26,0,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42656,21
449,24,3,1,0,77509,72019,72020,0,73211,77272,77526,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,-1,104426,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,-1,26,0,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42656,21
454,24,4,0,0,77509,72019,72020,0,73208,73212,77272,6948,77526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,-1,104855,104855,-1,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,-1,13,22,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
455,24,4,1,0,77509,72019,72020,0,73208,73212,77272,6948,77526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,-1,104855,104855,-1,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,-1,13,22,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
452,24,5,0,0,72019,77509,72020,73207,76393,77264,0,77526,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105341,105152,105342,104739,104768,-1,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,13,23,0,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
453,24,5,1,0,72019,77509,72020,73207,76393,77264,0,77526,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105341,105152,105342,104739,104768,-1,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,13,23,0,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
456,24,7,0,0,72019,72020,6948,77272,0,76391,73213,77509,77526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105341,105342,-1,-1,-1,114955,104831,105152,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,0,0,-1,13,14,6,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
457,24,7,1,0,72019,72020,6948,77272,0,76391,73213,77509,77526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105341,105342,-1,-1,-1,114955,104831,105152,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,0,0,-1,13,14,6,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
450,24,8,0,0,72019,72020,77509,77526,0,76390,76392,77264,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105341,105342,105152,105156,-1,104845,114711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,6,9,-1,13,23,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
451,24,8,1,0,72019,72020,77509,77526,0,76390,76392,77264,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105341,105342,105152,105156,-1,104845,114711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,6,9,-1,13,23,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
446,24,10,0,0,77509,72019,72020,73209,0,0,77272,6948,77526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,104627,-1,-1,-1,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,17,-1,-1,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
447,24,10,1,0,77509,72019,72020,73209,0,0,77272,6948,77526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105152,105341,105342,104627,-1,-1,-1,-1,105156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,17,-1,-1,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
